file,row_index,correct_answer,rationale
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0020.mp4,148,B,"In the target scene, after the witch is decapitated by the wooden paddle, the man is shown holding her severed head by the hair and dropping it directly into a large hanging metal cauldron."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0019.mp4,149,B,"In the target scene, a dark-haired woman enters the cabin to help fight the witch. Based on the context, the man's only companions shown beforehand were a red-haired woman and a young man, confirming that this dark-haired woman is a new character not previously seen with the group."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0001.mp4,150,B,"In the target scene, a silver multi-pointed metal throwing star lands on the right side of the ""Meadow Witch Killed"" newspaper clipping, leaving behind smoke and singe marks."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0016.mp4,151,C,"In the target scene, the red-haired woman is shown turning hand cranks to operate and fire a large, multi-barreled machine gun (gatling gun) mounted in the forest, which shreds through the crowd of witches."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0007.mp4,152,B,"In the target scene, the long-haired man is shown standing guard on an elevated wooden balcony inside the stone building, holding a double-barreled shotgun with both hands."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0017.mp4,153,A,"At the 1:58 mark, the blonde woman is shown standing next to the large mounted multi-barreled gun she previously operated on the rocky ledge of the cave entrance."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0005.mp4,154,B,"In the target scene, when the woman wakes up and climbs down from the top bunk, a man is shown sleeping on the wooden floorboards directly underneath her bed."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0004.mp4,155,C,"In the target scene, a giant man is shown waving two red circular paddles on a grassy hill near the castle. As the carriage and its winged horses fly directly over him, he is forced to duck down low to avoid being hit."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0030.mp4,156,B,"In the target scene, the boy with the shaved head (introduced in the context wearing a grey sweatshirt) is tackled to the ground by the boy wearing the yellow-and-black shirt, who then casts a spell on him, leaving him lying unconscious on the ground."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0029.mp4,157,B,"At the end of the video, the boy in the grey and white shirt raises his head, and a close-up shot clearly reveals that his eyes are cloudy and pale white, without distinct pupils."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0010.mp4,158,C,"In the target scene, after the elderly man deposits a memory into the glowing basin, a torn piece of parchment with the handwritten name ""Harry Potter"" floats to the surface of the swirling blue liquid. This corresponds to the paper the elderly man was holding in the assembly hall during the context portion of the video."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0009.mp4,159,D,"After the goblet unexpectedly turns red again and ejects a fourth piece of paper, a close-up shot of the paper reveals the name ""Harry Potter"" written in dark ink on a piece of torn, lined paper."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0024.mp4,160,B,"In the target scene, starting around 01:45, multiple humanoid creatures with long green fish tails (merpeople) are shown swimming among the stone pillars, some carrying spears. This matches the distinct green-tailed silhouette seen swimming in the distance during the preceding underwater journey."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0025.mp4,161,A,"At 01:38, as the swimmer with the shark head emerges from the water, his shark-like features instantly transform back into a normal human head."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0028.mp4,162,B,"Just before the boy with glasses enters the maze, at around 01:49, the man with the mechanical eye is seen quickly flicking his tongue to lick his lips. This is the same distinctive gesture shown by the young man on trial in the memory during the context (around 00:11)."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0027.mp4,163,C,"At 01:36, the elderly man reaches to his right to shake hands with another wizard. His arm and hand pass directly through the boy's chest and arm, showing that the boy is a non-physical observer inside a memory."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0007.mp4,164,B,"After the teacher places the spider-like creature on the book, he points his wand at it, releasing a bright green flash of light. Immediately afterward, the creature is shown lying motionless on its back on top of the book."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0011.mp4,165,C,"At the end of the clip, the young man unfolds the newspaper to reveal an article titled ""Me, Myself & I"" which features a moving photograph of the blonde woman with glasses in a green outfit, who was previously seen interviewing him in the closet."
3015_CHARLIE_ST_CLOUD/segment_0004.mp4,166,A,"During the conversation in the cafe, the older man (who was previously bumped into outside the store while wearing a cap and dark jacket) is shown sitting at the table wearing a green knit sweater."
3015_CHARLIE_ST_CLOUD/segment_0018.mp4,167,C,"As the man walks through the sunlit trees, he looks down at his left wrist and uses his right hand to touch and adjust the watch he is wearing."
3015_CHARLIE_ST_CLOUD/segment_0006.mp4,168,B,"In the target scene, the woman in the green cardigan tries to walk along the side of the sailboat deck, but she slips and falls directly into the open hatch of the cabin. She is then shown looking up from inside the cabin hatch."
3015_CHARLIE_ST_CLOUD/segment_0013.mp4,169,B,"The young boy who enters the forest scene at 01:35 is carrying a dark baseball glove in his left hand, which matches the baseball glove shown inside the desk drawer at 01:10."
3015_CHARLIE_ST_CLOUD/segment_0001.mp4,170,C,"During the funeral scene, the man wearing a black suit is shown holding a red baseball glove in his hands. This is the same glove that the young boy was holding earlier in the car."
3015_CHARLIE_ST_CLOUD/segment_0016.mp4,171,C,"In the target scene, particularly around 01:46, the woman's red jacket is visibly open and spread to the sides, revealing her blue inner shirt and black top underneath as the man holds her."
3015_CHARLIE_ST_CLOUD/segment_0005.mp4,172,A,"In the context, the woman is shown onboard a sailboat numbered 11 (""Querencia"") and is featured in a magazine titled ""Pacific Yachting."" In the target scene, she is seen sitting in a diner booth talking to a man who shows her a weather map."
3034_IDES_OF_MARCH/segment_0004.mp4,173,C,"In the target scene, the presidential candidate is shown sitting in a circle with two other men in a large rehearsal room. On the far left side of the room, a black grand piano is clearly visible."
3034_IDES_OF_MARCH/segment_0000.mp4,174,B,"In the backstage scenes of the debate, the man is wearing a dark suit jacket, light blue shirt, striped tie, and a blue lanyard. When he is shown in the restaurant booth during the target scene, he is wearing only his light blue dress shirt with the collar unbuttoned and no tie or jacket."
3034_IDES_OF_MARCH/segment_0019.mp4,175,B,"At the very end of the clip, as the voiceover finishes introducing him, the man raises his eyes and looks directly forward into the camera."
3034_IDES_OF_MARCH/segment_0013.mp4,176,B,"In the target scene starting at 1:37, the man with glasses (previously shown at 0:34 listening to the news) is visible standing silently in the background directly behind the speaker at the podium."
3034_IDES_OF_MARCH/segment_0008.mp4,177,D,"In the target scene, a close-up of the phone on the desk receiving a text message clearly shows the brand name ""NOKIA"" printed at the top of the device."
3034_IDES_OF_MARCH/segment_0001.mp4,178,C,"In the target scene, the blonde woman walks into the meeting room carrying papers and hands a white spiral notepad with papers to the man wearing a blue shirt and tie."
3034_IDES_OF_MARCH/segment_0016.mp4,179,C,"In the target scene, the man with glasses (previously featured on the television screen in the context) is shown walking across the lawn outside the church while smoking a cigarette."
3034_IDES_OF_MARCH/segment_0011.mp4,180,D,"In the target scene around 01:36, multiple cardboard boxes stacked on shelves behind the seated man clearly display the name ""Pullman"" in blue print."
3034_IDES_OF_MARCH/segment_0017.mp4,181,D,"In the target scene, the woman is shown in a close-up shot while talking to the man, and a silver necklace with a circular, round pendant is clearly visible around her neck."
3032_HOW_DO_YOU_KNOW/segment_0021.mp4,182,B,"In the target scene, the blonde woman opens the dark blue box to reveal a diamond-studded silver watch, which she then takes out and wears on her wrist."
3032_HOW_DO_YOU_KNOW/segment_0010.mp4,183,C,"In the target scene, the blonde woman enters the elevator carrying a grey handbag on her right shoulder and a white canvas tote bag in her left hand, which has tall purple flowers sticking out of it."
3032_HOW_DO_YOU_KNOW/segment_0012.mp4,184,B,"After leaving the apartment, the man (identifiable by his light-colored patterned shirt with rolled-up sleeves) is seen from the window running across a busy street while carrying a brown paper bag in his hand."
3032_HOW_DO_YOU_KNOW/segment_0003.mp4,185,C,"In the context, a white table lamp with a silver base is located on the small round table near the stairs. In the target scene (from 01:30 onwards), the man is sitting at the table, holding this specific table lamp up in his hand while singing."
3032_HOW_DO_YOU_KNOW/segment_0020.mp4,186,B,"In the target scene, the driver of the second bus is shown to be a white man with dark hair as the woman boards and inserts her ticket. In the preceding context, the driver of the first bus she boarded is a Black man."
3032_HOW_DO_YOU_KNOW/segment_0011.mp4,187,B,"As the man in the dark blazer bursts through the building's glass doors, he loses his footing on the wet pavement, slipping and stumbling past the blonde woman and the doorman."
1027_Les_Miserables/segment_0000.mp4,188,C,"At the start of the target scene, the bearded prisoner is shown carrying the large wooden mast on his shoulder. After walking a few steps, he drops the heavy log onto the wet stone ground."
1027_Les_Miserables/segment_0009.mp4,189,B,"In the target scene, the young woman in the brown coat and cap runs to shield a man from an aiming soldier's rifle, holding the barrel as it fires directly into her chest. She is subsequently shown lying on the ground with a fatal chest wound in the man's arms."
1027_Les_Miserables/segment_0013.mp4,190,C,"In the target scene, the young man enters a dusty, ruined room at 01:50 with his left arm supported by a white fabric sling."
1005_Signs/segment_0015.mp4,191,A,"In the target scene, the man in the light blue sweatshirt (first shown in the closet during the context) peers through a gap in a boarded-up window. A dark, scaly hand with long, slender fingers is shown reaching up from the bottom of the window frame and momentarily grasping the wood."
1005_Signs/segment_0010.mp4,192,B,"In the target scene, both children are clearly visible sitting on the bed wearing cone-shaped hats made of shiny aluminum foil while they look at a book with the man."
1005_Signs/segment_0009.mp4,193,C,"In the wide shot of the couch at the end of the room scene, the young boy is asleep on the left side, resting his head against the shoulder of the man wearing the red shirt."
1005_Signs/segment_0006.mp4,194,B,"After being handed the blue antenna detached from the baby monitor, the man in the white jacket touches and holds it against the silver metal roof rack on top of the station wagon, as the young boy watches from the other side of the car."
1005_Signs/segment_0013.mp4,195,C,"When the man slides the knife blade under the gap at the bottom of the door, the reflection on the polished metal surface clearly shows a ketchup bottle and various canned goods stored inside."
1005_Signs/segment_0008.mp4,196,A,"At the end of the video, the man in the plaid shirt who was previously seen navigating and running through the cornfield enters the kitchen from the left side, holding the same black flashlight in his hand."
1005_Signs/segment_0001.mp4,197,C,"In the target scene, after the young girl pours the water from her glass into the dog's bowl and adjusts the bowl, the dog suddenly bares its teeth, growls deeply, and barks aggressively at her, causing her to stand up and back away."
1005_Signs/segment_0007.mp4,198,C,"In the target scene, the man initially walks into the cornfield with his flashlight turned on. However, shortly after, he is shown continuing his search with the flashlight turned off, navigating through the dark corn stalks until a different light source suddenly appears in front of him."
3009_BATTLE_LOS_ANGELES/segment_0000.mp4,199,D,"The soldier with the mustache, who was shown sniffing a white flower during the context, is seen standing next to the couple in the flower shop during the target scene, where he smiles, speaks to them, and laughs."
3009_BATTLE_LOS_ANGELES/segment_0009.mp4,200,C,"In the target scene at 01:51, the soldier stabs a distinctly yellow, glowing, ribbed organ inside the open chest cavity of the alien."
3009_BATTLE_LOS_ANGELES/segment_0003.mp4,201,D,"At 01:51 in the target scene, a close-up shot shows the staff sergeant holding the folded white piece of paper (the letter the soldier was writing during the flight) in his gloved hand while speaking with him."
3009_BATTLE_LOS_ANGELES/segment_0019.mp4,202,C,"In the target scene, the soldiers are shown stepping into and wading through a dark concrete tunnel flooded with water that reaches up to their knees, with visible ripples and splashes as they move forward."
3009_BATTLE_LOS_ANGELES/segment_0002.mp4,203,B,"In the target scene, the staff sergeant is seen walking on the airfield next to the second lieutenant (Martinez). Martinez is established in the context when he meets and shakes hands with the staff sergeant in front of a helicopter, and he can be identified by his face and the ""MARTINEZ"" name tag on his chest plate."
3009_BATTLE_LOS_ANGELES/segment_0008.mp4,204,B,"In the rooftop scene, the soldier with glasses (previously introduced in the dark room during the context) is shown looking through the optical scope of his rifle to monitor alien creatures standing on a building in the distance."
3009_BATTLE_LOS_ANGELES/segment_0001.mp4,205,A,"In the target scene, the man who was previously seen pinning the rank insignia on his collar is visible standing next to an open door of a military vehicle and waving his hand to greet the arriving soldiers."
3009_BATTLE_LOS_ANGELES/segment_0011.mp4,206,B,"In the target scene, the vehicle carrying the soldiers is shown from the outside as it navigates the smoke and debris on the road (such as at 01:40 and 01:46). The exterior shots clearly display a large orange and white public transit bus."
3009_BATTLE_LOS_ANGELES/segment_0005.mp4,207,B,"In the target scene, the soldier exits through a door featuring a sign with tenant hours (around 01:38). The context reveals that the interior of this room contains washing machines, dryers, and a laundry basket, confirming it is a laundry room."
1026_Legion/segment_0010.mp4,208,A,"In the target scene at 01:48, the man in the green jacket/vest stands behind the tied-up woman and says ""That's enough."" This is the same man who was shown dragging her back inside the building during the context at 00:24 and 00:38."
1026_Legion/segment_0003.mp4,209,B,"In the target scene, the man in the green t-shirt is shown inside the garage holding up a black car front grille in front of his face."
1026_Legion/segment_0014.mp4,210,C,"In the target scene, when the winged man presses his spiked mace against the other man's neck, the spiked head of the mace is clearly shown spinning rapidly like a motorized drill and emitting white smoke."
1026_Legion/segment_0007.mp4,211,C,"In the target scene, the man with neck tattoos is shown stabbing an arm reaching through the broken window blinds and then holding up a large, bloody knife."
1026_Legion/segment_0011.mp4,212,A,"In the target scene, a large crowd of hostile people quickly surrounds and swarms the blue minivan parked by the gas pumps, banging on the windows and attempting to break inside."
3074_THE_ROOMMATE/segment_0010.mp4,213,C,"In the target scene, when the two girls enter the bedroom, several hand-drawn portraits are visible on the wall above the desk. The final shots of the video zoom in on these sketches, revealing that they are detailed portrait drawings of the dark-haired companion who accompanied her."
3074_THE_ROOMMATE/segment_0006.mp4,214,A,"At the end of the video, during the nighttime scene, the brunette woman is sitting on a bench next to the same man who was previously shown searching through the bookshelves in the library."
3074_THE_ROOMMATE/segment_0003.mp4,215,C,"In the target scene, a close-up shows a drop of blood on the young woman's finger, which she then licks off before looking into the mirror and smiling."
3074_THE_ROOMMATE/segment_0014.mp4,216,A,"In the target scene, the brown-haired woman opens a sketchbook and reveals a hand-drawn portrait that depicts her own face, sharing the same hair style, eyes, and facial structure as her."
3074_THE_ROOMMATE/segment_0008.mp4,217,C,"At 01:36 in the target scene, multiple dress forms (mannequins) are clearly visible in the background of the classroom, matching the type of mannequin seen in the room at the very beginning of the clip (00:00)."
3074_THE_ROOMMATE/segment_0001.mp4,218,C,"In the target scene at 01:44, when the blonde woman walks into the diner, she is wearing a black jacket over the same grey graphic t-shirt and white ripped jeans (with the distinct rip on the left knee) that she wore in the bedroom scene during the context (01:06–01:12)."
3074_THE_ROOMMATE/segment_0011.mp4,219,C,"The hand-drawn portrait at the beginning of the video depicts a woman with dark hair and brown eyes. Later in the target scene, this same woman is shown sitting at an outdoor table while holding and looking down at a white mobile phone."
