file,row_index,correct_answer,rationale
3009_BATTLE_LOS_ANGELES/segment_0008.mp4,137,B,"During the segment from 1:36 to 1:44, the view through a rifle scope reveals several spindly, multi-legged alien figures standing and moving on top of a distant building near the coast."
3009_BATTLE_LOS_ANGELES/segment_0016.mp4,138,B,"Following the gunfire hitting the wall, the scene shifts to the boy weeping over the man on the stretcher, who is unresponsive and has died. The clip concludes with the boy running to a soldier, who embraces and comforts him as he continues to cry."
3009_BATTLE_LOS_ANGELES/segment_0007.mp4,139,B,"The video shows the soldiers moving through the dark, damaged interior of the police station with flashlights, locating a man and a woman hiding in an office, and then assisting civilians and a wounded person onto a helicopter marked ""RESCUE."""
3009_BATTLE_LOS_ANGELES/segment_0017.mp4,140,C,"The final sequence of the clip shows the soldiers in a dark, outdoor environment filled with fires and debris, where they are seen picking up ammunition and equipment from the ground and near casualties."
3009_BATTLE_LOS_ANGELES/segment_0005.mp4,141,B,"The clip clearly shows the Marine initially in a smoky street filled with cars, then moving through the interior of a residential building, and finally engaging in combat from within a laundry room filled with washing machines."
1026_Legion/segment_0004.mp4,142,B,"The video shows the old woman biting a man's neck, crawling on the ceiling, and being shot after a struggle. Subsequently, the group is seen carrying the injured man to a black SUV and driving away as a massive dark cloud of insects or dust approaches in the distance."
1026_Legion/segment_0000.mp4,143,B,"The video shows the man painfully extracting a glowing, metallic ring from his shoulder area, followed by scenes of him stitching the wound in a bathroom, and finally entering a storage room filled with rifles to collect several of them."
1026_Legion/segment_0015.mp4,144,E,The clip clearly shows the man lying on the floor with light emanating from his wounds before his entire body dissipates into a bright light and a cloud of smoke.
1026_Legion/segment_0010.mp4,145,B,"After the man pulls the woman away, he is sprayed by a yellow liquid erupting from the person on the wooden structure. Shortly after, he is shown lying on the floor inside the building with his chest cavity smoking and his internal organs exposed."
1026_Legion/segment_0009.mp4,146,B,"The woman is shown waking up on the floor next to another person, standing up, and walking through the dark interior of the building past a soda fountain. The sequence concludes with her opening a door at the end of a hallway that leads into a brightly illuminated office space containing a desk and a chair."
1026_Legion/segment_0006.mp4,147,C,"The video shows the ice cream truck stopping, a man getting out whose limbs and jaw stretch unnaturally, and the men on the roof firing their weapons at him until he collapses."
1026_Legion/segment_0012.mp4,148,B,"At approximately 1:37 in the clip, the man is shown holding a gasoline nozzle and using a small light or flare to ignite the fuel as it sprays, creating a large stream of fire directed at the attackers and the van."
1026_Legion/segment_0003.mp4,149,D,"At the end of the clip, a dusty car stops at the gas station. The driver-side door opens, a metal walker with tennis balls on its feet is set on the ground, and an old woman is shown stepping out of the vehicle."
1026_Legion/segment_0014.mp4,150,C,"Following an intense conversation, the clip shows the two men fighting each other throughout the diner, with the winged man swinging a spiked mace and the other man firing a shotgun."
1026_Legion/segment_0016.mp4,151,B,"At the end of the clip, just as the winged attacker is about to strike the woman and baby, a bright light appears and a second winged man emerges to stab the attacker through the chest."
1026_Legion/segment_0017.mp4,152,B,"At the end of the clip, the scene shifts from the mountain ridge to a desert road where the man is driving a vehicle. The woman is shown holding the baby in the front seat, and the camera reveals a collection of rifles and other weapons stored in the back of the vehicle as they drive away."
1026_Legion/segment_0005.mp4,153,B,"The video shows the man opening the trunk of his police car, which is filled with various automatic weapons and ammunition, and then handing these weapons out to the men and the pregnant woman standing outside the diner."
3074_THE_ROOMMATE/segment_0004.mp4,154,B,"The girl with curly hair is shown watching the straight-haired girl sleep, observing her from a distance on the campus grounds, following her up a staircase, and eventually tracking her into a restroom."
3074_THE_ROOMMATE/segment_0000.mp4,155,A,"At the end of the clip, after the woman wakes up, the second woman standing by a desk walks over to her and hands her a bottle of water."
3074_THE_ROOMMATE/segment_0015.mp4,156,B,"The video clearly shows a woman sitting on a couch inside the room, holding and clicking a utility knife while the man knocks. It then cuts to the man writing a note and sliding it under the door into the room."
3074_THE_ROOMMATE/segment_0010.mp4,157,B,"The clip clearly shows the girl picking up the utility knife, extending the blade, and then pressing it into her own stomach. In the following scene, she is lying on a bed with a bloody wound on her stomach while another girl comforts her and applies an ice pack."
3074_THE_ROOMMATE/segment_0006.mp4,158,B,"The video shows a man browsing books on library shelves while a woman is seen on the opposite side of the same shelves, peering through the gaps between the books to watch him and then following him as he moves through the aisles."
3074_THE_ROOMMATE/segment_0012.mp4,159,B,"After the blonde woman departs, the woman in the grey sweater checks the door to confirm the hallway is empty. She then proceeds to search through several desk drawers, ultimately finding and examining a yellow prescription pill bottle."
3074_THE_ROOMMATE/segment_0003.mp4,160,C,"The video shows the woman putting on a large earring while looking in the mirror; she appears to struggle or press it in until a drop of blood appears on her finger, which she then licks."
3074_THE_ROOMMATE/segment_0019.mp4,161,B,"The final segment of the clip shows the woman struggling to push a bed frame out of a room and into the hallway, at which point the man appears and helps her move it."
3074_THE_ROOMMATE/segment_0014.mp4,162,C,"The woman in the plaid shirt pulls down the neckline of her top to show her companion a fresh tattoo on her skin that clearly reads ""emily""."
3074_THE_ROOMMATE/segment_0002.mp4,163,B,"At 01:06, the woman is seen picking up a kitten from an outdoor vent. In the following scene at 01:11, she enters her dorm room with a visible bulge in her sweatshirt, which she unzips at 01:25 to reveal the kitten to the other woman."
3074_THE_ROOMMATE/segment_0013.mp4,164,C,"At the gas station, the woman is shown spraying the man with gasoline from the pump. She then flicks open a lighter, producing a flame while looking at him, but she closes the lighter without setting him on fire and calls him a name before the scene changes."
3074_THE_ROOMMATE/segment_0008.mp4,165,B,"The video clearly shows the blonde woman taking the kitten out of a laundry basket, placing it into a front-loading dryer, closing the door, and then inserting coins into the slot to start the machine."
3074_THE_ROOMMATE/segment_0001.mp4,166,C,"After the dark-haired woman falls asleep and her phone vibrates on the nightstand, her roommate is seen reaching over to take the phone. Shortly after, the roommate is shown wearing a blue hat while walking through a rainy alley and entering a diner to meet another woman who is already seated."
3074_THE_ROOMMATE/segment_0007.mp4,167,B,"The blonde woman is seen opening the drawer, answering the vibrating phone, and holding it to her ear to listen to the man on the other end while the clip intercuts between her and the man."
3074_THE_ROOMMATE/segment_0011.mp4,168,C,"In the coffee shop, Rebecca is shown repeatedly staring at a group of girls outside. After observing them, she suddenly tells Sara, ""Let's leave,"" and stands up to exit the shop."
3074_THE_ROOMMATE/segment_0017.mp4,169,B,"The video shows the woman in the white shirt entering the bedroom to find a woman tied to the headboard and gagged, immediately after which another woman appears and points a revolver at her."
3074_THE_ROOMMATE/segment_0005.mp4,170,C,"At approximately 01:16 in the clip, a figure wearing a dark hoodie is seen pulling the shower curtain back and physically assaulting the woman, dragging her down to the floor of the shower."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0021.mp4,171,C,"At the end of the clip, the man fires his weapon at the attacking witch. The blast throws her backward, slamming her into a stone wall which shatters and crumbles upon impact."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0014.mp4,172,B,"After entering the room through a hole in the floor, the man uses a candle to examine the wooden wall, revealing a drawing of a boy and a girl, and realizes it is their childhood bedroom containing their old beds."
3031_HANSEL_GRETEL_WITCH_HUNTERS/segment_0005.mp4,173,B,"At the end of the clip, the woman wakes up from her dream, sits up in her bunk bed, and peers over the edge to look down at a man sleeping peacefully on the floor below."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0021.mp4,174,C,"Following her argument with the red-haired boy, the girl in the pink dress walks to the stairs, sits down on the steps while crying, and pulls off her shoes."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0030.mp4,175,C,"At 01:36, the boy in the yellow and black shirt knocks down the boy in the grey shirt. As he prepares to kick the unconscious boy, the boy in the red shirt grabs him and stops him. After a brief struggle, they both turn and run together toward the blue glowing light at the end of the maze corridor."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0009.mp4,176,D,"At the end of the clip, after the other champions have been selected, the goblet unexpectedly turns purple again and spits out a final piece of parchment. The presenter catches it and reads aloud the name ""Harry Potter."""
1051_Harry_Potter_and_the_goblet_of_fire/segment_0012.mp4,177,B,"At the end of the video, Harry wraps a dark cloak over his shoulders and head, causing him to completely vanish and become invisible in the forest."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0014.mp4,178,B,"Starting at 1:05, a man holds out a small fabric pouch to a female contestant, who reaches in and pulls out a tiny, living green dragon. The subsequent male contestants also reach into the pouch and draw out different colored miniature dragons that move in their hands."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0026.mp4,179,C,"At 1:26, a man wearing a black bowler-style hat walks alongside the boy with glasses in the forest. Later, at 1:55, the boy is walking alone through the foggy forest and comes across the same black hat lying on the ground amidst twigs and leaves."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0023.mp4,180,B,"At the end of the clip, after eating the plant and diving into the water, the young man is shown clutching his neck as two gill slits open up, followed by close-up shots of his feet and hands developing webbed skin."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0034.mp4,181,B,"After the spell connection breaks, the young man with glasses runs to another boy lying on the ground, calls out to summon a glowing blue cup, and upon grabbing it, is instantly teleported back to a stadium filled with cheering spectators."
1051_Harry_Potter_and_the_goblet_of_fire/segment_0007.mp4,182,C,"Near the end of the clip, the teacher places the spider-like creature on a student's desk and points his wand at it. After casting a spell, a bright green flash of light strikes the creature, leaving it motionless and dead on its back."
3015_CHARLIE_ST_CLOUD/segment_0009.mp4,183,B,"After the woman departs, the man hears a knock on the door and a voice calling out. He grabs a glass jar containing a lit candle and runs out into the dark night, searching through the woods and bushes until he enters a foggy cemetery filled with stone monuments."
3015_CHARLIE_ST_CLOUD/segment_0008.mp4,184,A,"The clip clearly shows the man chasing geese with garbage can lids near the crouching woman in a graveyard, applying medicine to a cut on her forehead inside his cabin, running after her along a rocky beach to tell her he can cook, and finally sitting down to have dinner with her inside the cabin."
3034_IDES_OF_MARCH/segment_0015.mp4,185,B,"After leaving the barber shop, the man with glasses walks onto the snowy sidewalk, takes out a cigarette, and lights it. A black SUV then pulls up next to him, a man inside asks if he has a minute, and the man with glasses gets into the back of the SUV before it drives away."
3034_IDES_OF_MARCH/segment_0009.mp4,186,C,"The clip shows the woman walking away from a ""Morris for President"" bus and getting into the man's car. He drives her to the ""Oakley Women's Clinic of Cincinnati"" and sits with her in the waiting room before leaving. The clip then cuts to him entering a hotel room to meet with two other men."
3034_IDES_OF_MARCH/segment_0011.mp4,187,C,"At 01:32 in the video, the man in the dark overcoat meets with the campaign manager inside the ""Pullman for President"" office and explicitly tells him, ""I'm coming to work for you."""
3032_HOW_DO_YOU_KNOW/segment_0021.mp4,188,B,"In the clip, the man in the light-colored suit pulls a black box from a drawer and hands it to the woman. She opens the box to reveal a diamond-encrusted watch and puts it on her wrist."
3032_HOW_DO_YOU_KNOW/segment_0010.mp4,189,B,"At around 1:35 in the video, after hanging up the phone call, the man bends over and repeatedly strikes his forehead against the wooden table in the lobby before walking away to the elevator."
3032_HOW_DO_YOU_KNOW/segment_0008.mp4,190,C,"At the beginning of the clip, the man walks with the woman under an umbrella and throws a plate of food into a public trash can. Later, in the apartment kitchen, he is shown pouring Cheerios and Life cereal into red bowls and shaking blueberries on top before serving."
1027_Les_Miserables/segment_0002.mp4,191,B,"At around 1:31, a man is shown pinned face-down in the mud under a wooden structure. The man in the green coat gets underneath the heavy beam, struggles, and lifts it completely off the trapped man to rescue him (1:34–1:49)."
1027_Les_Miserables/segment_0001.mp4,192,B,"At 1:21, the soldiers bring the captured man back to the priest with the bag of stolen silver. Instead of accusing him, the priest stops the soldiers, claims the silver was a gift, and hands the man two silver candlesticks before sending him on his way."
1005_Signs/segment_0009.mp4,193,B,"As the group sits together on the couch watching the television broadcast, the scene transitions to show both children falling asleep, with the boy resting against the man in the red shirt and the girl resting against the man in the plaid shirt."
1005_Signs/segment_0019.mp4,194,A,"At 01:16, a dark hand suddenly reaches through the metal grate and grabs the boy, releasing a puff of smoke. Afterward, another man is shown quickly stacking heavy bags in front of the grate to block the opening and prevent further access."
1005_Signs/segment_0014.mp4,195,B,"When the man enters the living room at 00:48, the camera shows a man and two children sitting on the sofa, all wearing cone-shaped hats made of aluminum foil."
1005_Signs/segment_0008.mp4,196,C,"At 1:11, the flashlight is shown falling to the ground and going out. The man then kneels down, retrieves the flashlight, and taps it several times with his hand until the light turns back on."
1005_Signs/segment_0007.mp4,197,C,"The video shows the man walking over to a picnic table, opening a metal toolbox, and taking out a large flashlight. He then turns it on, shines it at the edge of the cornfield, and walks directly into the corn stalks to investigate."
1005_Signs/segment_0017.mp4,198,A,"At the beginning of the clip, the two men are shown hammering a wooden board across a door to barricade it. They then gather the boy and girl, carry them down the stairs, and stand together at the bottom in a room that also has boarded-up windows."
1005_Signs/segment_0005.mp4,199,C,"In the clip, the man in the white jacket enters an office decorated with ""ARMY"" posters, including one that reads ""U.S. ARMY ENLIST NOW,"" and speaks with a military officer seated at a desk."
3009_BATTLE_LOS_ANGELES/segment_0010.mp4,200,A,"After the commander orders everyone to turn off their electronic devices because the aliens are tracking their signals, a soldier runs out of the bus to a gas pump and leaves an active radio device there. Shortly after, the alien craft descends and hovers directly over the area of the gas station where the decoy radio was placed."
3009_BATTLE_LOS_ANGELES/segment_0006.mp4,201,B,"At the beginning of the clip, a soldier shoots an alien, causing it to fall into a swimming pool. After firing more shots into the water, another soldier throws a grenade into the pool (at 1:00), which detonates and creates a large explosion of water (at 1:03)."
3009_BATTLE_LOS_ANGELES/segment_0012.mp4,202,B,"Between 1:39 and 1:57, a soldier is shown threading a yellow strap/cable through a car's wheel well, while another soldier slaps a yellow demolition explosive block onto the car. This rigged vehicle is then detonated, successfully destroying the advancing alien machine in a large explosion."
3009_BATTLE_LOS_ANGELES/segment_0011.mp4,203,B,"Starting at 0:15, the soldiers enter an orange-and-grey city transit bus (with ""LATA"" printed on the side). For the remainder of the clip, they are shown riding inside this bus as it drives through the ruined streets."
1026_Legion/segment_0013.mp4,204,A,"At the end of the clip, a woman holding the newborn baby walks forward from a brightly lit doorway. The tattooed man aims and fires his gun at her, causing her to fall back and drop the baby, which is then caught by a man wearing a tan jacket."
1026_Legion/segment_0008.mp4,205,C,"At approximately 0:44 to 0:46, the video shows a wide shot of the dark horizon and mountains where a bright, concentrated white light suddenly flashes and spreads outward, illuminating the distant sky."
1026_Legion/segment_0001.mp4,206,B,"The video shows the man grabbing one of the officers from behind to use him as a hostage. When the second officer's face distorts and reveals sharp, pointed teeth, a shootout occurs, resulting in the officer being shot, after which the man gets into the police cruiser and drives away."
1026_Legion/segment_0007.mp4,207,B,"After the cars crash and explode, the occupants exit the vehicles and walk in a menacing line toward the building. They then begin clawing, smashing, and climbing through the windows to attack the people inside."
1026_Legion/segment_0011.mp4,208,B,"At the end of the clip, a blue minivan is surrounded by several newly arrived vehicles. A hostile crowd of people then exits these vehicles and swarms the minivan, attempting to break inside while the man on the roof shoots at them."
3074_THE_ROOMMATE/segment_0018.mp4,209,B,"During the struggle, the woman in the black vest is pinned to the floor and choked. She reaches onto a nearby table, grabs a utility knife, and stabs her attacker in the back, which is shown sticking out of her back as she collapses."
3074_THE_ROOMMATE/segment_0009.mp4,210,B,"At the end of the clip, the blonde woman is shown crying in front of a mirror before she begins repeatedly slapping and punching herself in the face, which is followed by a shot showing a large bruise on her shoulder."
3074_THE_ROOMMATE/segment_0016.mp4,211,C,"The video shows the woman entering room 210 where a man is sleeping. She undresses, climbs into bed with him, and after a brief exchange while his eyes are closed, she retrieves a stun gun and shocks him with it."
